Variable_A,Variable_B,n,df,r_rm,CI_95%,p_val,p_adj,is_significant
2-OH-Butanoic Acid,MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
Glutamine [-H2O],MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
"1,5-Anhydrohexitol",MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
2-Keto-3-methylvaleric acid,MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
N-Acetylglutamine,MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
Serine,APRIL/TNFSF13,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
Oleic Acid,MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
Tyrosine,MMP-1,30,29,0.245954929,"[-0.12, 0.55]",0.182289253,0.813039725,FALSE
DL-Ornithine,sCD163,30,29,0.245651842,"[-0.12, 0.55]",0.182845891,0.813039725,FALSE
"2,3,4-Trihydroxybutyric acid",IL-20,30,29,0.245651842,"[-0.12, 0.55]",0.182845891,0.813039725,FALSE
Aminomalonic acid,IL-11,30,29,0.239731651,"[-0.13, 0.55]",0.19395884,0.813039725,FALSE
"2,3,4-Trihydroxybutyric acid",IL-29/IFN-lambda1,30,29,0.237542275,"[-0.13, 0.55]",0.19818505,0.813039725,FALSE
4-Aminobutanoic acid,IL-12(p70),30,29,0.237542275,"[-0.13, 0.55]",0.19818505,0.813039725,FALSE
Aminomalonic acid,IL-12(p70),30,29,0.237542275,"[-0.13, 0.55]",0.19818505,0.813039725,FALSE
1-Monopalmitin,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Butanoic acid,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
"2,3,4-Trihydroxybutyric acid",gp130/sIL-6Rb,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
DL-Ornithine,gp130/sIL-6Rb,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Aminomalonic acid,sIL-6Ra,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Ascorbic Acid,IL-10,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
2-Aminoadipic acid,IL-10,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
L-Alanine,IL-10,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Indole-3-Latic Acid,MMP-3,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Aminomalonic acid,MMP-3,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Indole-3-Latic Acid,Osteocalcin,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Indole-3-Propionic Acid,Osteocalcin,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Lactic Acid,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Linoleic Acid,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Stearic Acid,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
"Ethanolamine, 2TMS",TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Glyceric acid,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Oxalic acid,TSLP,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Oleic Acid,IL-10,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
1-Heptadecanol,Pentraxin-3,30,29,0.237322226,"[-0.13, 0.55]",0.198613315,0.813039725,FALSE
Cysteine,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Valine,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
2-Aminoheptanedioic acid,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
"1,5-Anhydrohexitol",IL-26,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Glycerol,IL-26,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Cholesterol,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Glutamine [-H2O],IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Lactic Acid,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Leucine,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Threonine,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
2-Aminoadipic acid,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
beta-Alanine,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
L-Aspartic acid,IL-11,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
3-OH-Butanoic Acid,IL-26,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
Glutamine [-H2O],IL-26,30,29,0.23570226,"[-0.13, 0.54]",0.20178587,0.813039725,FALSE
2-OH-Butanoic Acid,IL-28A/IFN-lambda2,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Glutamine [-H2O],IL-28A/IFN-lambda2,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Leucine,IL-28A/IFN-lambda2,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Valine,IL-28A/IFN-lambda2,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
"1,5-Anhydrohexitol",IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Glutamine [-H2O],IL-12(p70),30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Methyl galactoside,IL-12(p70),30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Ascorbic Acid,IL-28A/IFN-lambda2,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Cysteine,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Glutamine [-H2O],IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Leucine,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Oleic Acid,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Serine,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
2-Aminoheptanedioic acid,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
"Ethanolamine, 2TMS",IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
Methyl galactoside,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
N-Acetylglutamine,IL-29/IFN-lambda1,30,29,0.233549683,"[-0.13, 0.54]",0.206055389,0.813039725,FALSE
"1,5-Anhydrohexitol",IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
Ascorbic Acid,IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
Palmitic Acid,IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
Tyrosine,IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
2-Aminoadipic acid,IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
"Ethanolamine, 2TMS",IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
Glyceric acid,IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
L-(+)-Erythrulose,IFN-a2,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
2-OH-Butanoic Acid,IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
Oleic Acid,IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
L-(+)-Erythrulose,IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
L-Alanine,IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
L-Proline,IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
N-Acetylglutamine,IL-35,30,29,0.214834462,"[-0.15, 0.53]",0.245801987,0.813039725,FALSE
Glyceric acid,sCD163,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Oleic Acid,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Palmitic Acid,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Proline,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
beta-Alanine,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
"Ethanolamine, 3TMS",IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Glycolic acid,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
L-Aspartic acid,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Methyl galactoside,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
N-Acetylglutamine,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Oxalic acid,IL-12(p40),30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Palmitic Acid,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
2-Keto-3-methylvaleric acid,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Butanoic acid,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Glycerol,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Cysteine,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Glyceraldehyde-3-P(MOX),IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Methionine,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Palmitic Acid,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Butanoic acid,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Lactic Acid,sCD163,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
1-Monooleoylglycerol,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
"Ethanolamine, 2TMS",IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
L-5-Oxoproline,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
L-Aspartic acid,IL-19,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Ascorbic Acid,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Tyrosine,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
"Ethanolamine, 2TMS",IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
L-Rhamnose,IL-20,30,29,0.207019668,"[-0.16, 0.52]",0.263811122,0.813039725,FALSE
Indole-3-Propionic Acid,TSLP,30,29,0.206896552,"[-0.16, 0.52]",0.26410156,0.813039725,FALSE
DL-Ornithine,TSLP,30,29,0.206896552,"[-0.16, 0.52]",0.26410156,0.813039725,FALSE
"2,3,4-Trihydroxybutyric acid",IL-10,30,29,0.206896552,"[-0.16, 0.52]",0.26410156,0.813039725,FALSE
4-Aminobutanoic acid,TSLP,30,29,0.206896552,"[-0.16, 0.52]",0.26410156,0.813039725,FALSE
Aminomalonic acid,TSLP,30,29,0.206896552,"[-0.16, 0.52]",0.26410156,0.813039725,FALSE
Glutamine [-H2O],BAFF/TNFSF13B,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Linoleic Acid,BAFF/TNFSF13B,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
N-Acetylglutamine,BAFF/TNFSF13B,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Palmitic Acid,sCD30/TNFRSF8,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glycerol,sCD30/TNFRSF8,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Palmitic Acid,Chitinase 3-like1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glycerol,Chitinase 3-like1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Linoleic Acid,sIL-6Ra,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glutamic Acid,MMP-2,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Methionine,MMP-2,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Proline,MMP-2,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Serine,MMP-2,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Tyrosine,MMP-2,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Tyrosine,MMP-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glyceraldehyde-3-P(MOX),Osteocalcin,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
beta-D-Xylopyranose,Osteopontin,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
"Ethanolamine, 2TMS",Osteopontin,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Palmitic Acid,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Arachidonic acid.1,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Lactic Acid.1,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Ascorbic Acid,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Decanoic acid,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Linoleic Acid,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
1-Monooleoylglycerol,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Dodecanoic acid,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Palmitelaidic acid,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Palmitic Acid,sTNF-R2,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glutamic Acid,TWEAK/TNFSF12,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Methionine,TWEAK/TNFSF12,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Proline,TWEAK/TNFSF12,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Serine,TWEAK/TNFSF12,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Tyrosine,TWEAK/TNFSF12,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Lactic Acid,sCD30/TNFRSF8,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
3-OH-Butanoic Acid,sIL-6Ra,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Oxalic acid,sIL-6Ra,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
"Ethanolamine, 3TMS",Osteocalcin,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
L-Rhamnose,Osteocalcin,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Oleic Acid,Osteopontin,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Arachidonic acid,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glycerol-3-P,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Lactic Acid,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Threonine,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
beta-Alanine,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Campesterol,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
D-(-)-Ribofuranose,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
"Ethanolamine, 2TMS",Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
"Ethanolamine, 3TMS",Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
L-Proline,Pentraxin-3,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
3-OH-Butanoic Acid,sTNF-R1,30,29,0.2,"[-0.17, 0.52]",0.280704648,0.813039725,FALSE
Glycine,IL-29/IFN-lambda1,30,29,0.197951896,"[-0.17, 0.52]",0.285761781,0.82362506,FALSE
Indole-3-Latic Acid,IL-12(p70),30,29,0.197951896,"[-0.17, 0.52]",0.285761781,0.82362506,FALSE
Glycine,IFN-y,30,29,0.193600773,"[-0.17, 0.51]",0.296697793,0.838798936,FALSE
Decanoic acid,IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
Proline,IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
Tryptophan,IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
"Ethanolamine, 2TMS",IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
L-(+)-Erythrulose,IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
L-Proline,IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
N-Acetylglutamine,IFN-y,30,29,0.190346747,"[-0.18, 0.51]",0.305047301,0.838798936,FALSE
Indole-3-Propionic Acid,IFN-a2,30,29,0.18208926,"[-0.18, 0.50]",0.326890699,0.838798936,FALSE
4-Aminobutanoic acid,IFN-a2,30,29,0.18208926,"[-0.18, 0.50]",0.326890699,0.838798936,FALSE
Glycine,MMP-1,30,29,0.178685422,"[-0.19, 0.50]",0.336167794,0.838798936,FALSE
Indole-3-Latic Acid,MMP-1,30,29,0.178685422,"[-0.19, 0.50]",0.336167794,0.838798936,FALSE
2-OH-Butanoic Acid,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Ascorbic Acid,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Glutamine [-H2O],APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Palmitic Acid,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Tyrosine,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
2-Keto-3-methylvaleric acid,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Butanoic acid,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-Proline,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
N-Acetylglutamine,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Alanine,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
2-Aminoheptanedioic acid,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
beta-Alanine,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Butanoic acid,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Glycolic acid,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-Alanine,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-Proline,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Nonanoic acid,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-5-Oxoproline,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-Rhamnose,APRIL/TNFSF13,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-(+)-Erythrulose,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
L-Aspartic acid,MMP-1,30,29,0.175682092,"[-0.19, 0.50]",0.344485129,0.838798936,FALSE
Aminomalonic acid,sCD163,30,29,0.175465602,"[-0.19, 0.50]",0.345089436,0.838798936,FALSE
Aminomalonic acid,IL-19,30,29,0.175465602,"[-0.19, 0.50]",0.345089436,0.838798936,FALSE
4-Aminobutanoic acid,IL-20,30,29,0.175465602,"[-0.19, 0.50]",0.345089436,0.838798936,FALSE
Citric acid,sCD30/TNFRSF8,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Asparagine,Osteopontin,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Palmitic Acid,TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
"1,5-Anhydrohexitol",TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
N-Acetylglutamine,TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Propionic Acid,BAFF/TNFSF13B,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Latic Acid,Chitinase 3-like1,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Aminomalonic acid,Chitinase 3-like1,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Citric acid,sIL-6Ra,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Propionic Acid,sIL-6Ra,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
2-OH-Butanoic Acid,IL-10,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Glutamine [-H2O],IL-10,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-10,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
beta-D-Xylopyranose,IL-10,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Glycerol,IL-10,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Citric acid,MMP-2,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Latic Acid,MMP-2,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Propionic Acid,MMP-2,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Propionic Acid,MMP-3,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
"2,3,4-Trihydroxybutyric acid",Osteopontin,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
"2,3,4-Trihydroxybutyric acid",Pentraxin-3,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
"2,3,4-Trihydroxybutyric acid",sTNF-R1,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Latic Acid,sTNF-R2,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Oleic Acid,TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Campesterol,TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Diethanolamine,TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
L-5-Oxoproline,TSLP,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Citric acid,TWEAK/TNFSF12,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Latic Acid,TWEAK/TNFSF12,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
Indole-3-Propionic Acid,TWEAK/TNFSF12,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
L-5-Oxoproline,IL-10,30,29,0.169515876,"[-0.20, 0.49]",0.361947182,0.838798936,FALSE
"2,3,4-Trihydroxybutyric acid",IL-12(p70),30,29,0.158361516,"[-0.21, 0.49]",0.394839333,0.838798936,FALSE
Indole-3-Latic Acid,IL-28A/IFN-lambda2,30,29,0.158361516,"[-0.21, 0.49]",0.394839333,0.838798936,FALSE
4-Aminobutanoic acid,IL-29/IFN-lambda1,30,29,0.158361516,"[-0.21, 0.49]",0.394839333,0.838798936,FALSE
Glyceraldehyde-3-P(MOX),IL-28A/IFN-lambda2,30,29,0.155699789,"[-0.21, 0.48]",0.402933515,0.838798936,FALSE
Serine,IL-28A/IFN-lambda2,30,29,0.155699789,"[-0.21, 0.48]",0.402933515,0.838798936,FALSE
"1,5-Anhydrohexitol",IL-28A/IFN-lambda2,30,29,0.155699789,"[-0.21, 0.48]",0.402933515,0.838798936,FALSE
